device_id,customer_id,device_type,app_version,is_rooted,last_active
dev100504,cust100504,feature_phone,3.9.13,0,36:14.4
dev100505,cust100505,feature_phone,4.8.20,0,43:09.0
dev100506,cust100506,ios,1.7.20,0,41:45.3
dev100507,cust100507,feature_phone,3.3.14,0,02:27.0
dev100508,cust100508,android,4.0.18,0,03:03.0
dev100509,cust100509,ios,1.8.6,0,08:34.7
dev100510,cust100510,feature_phone,4.1.13,0,29:54.0
dev100511,cust100511,feature_phone,4.3.13,0,17:33.7
dev100512,cust100512,ios,4.6.14,0,42:36.4
dev100513,cust100513,android,1.1.19,0,43:28.3
dev100514,cust100514,ios,4.8.19,1,23:01.6
dev100515,cust100515,tablet,2.2.9,0,20:53.2
dev100516,cust100516,feature_phone,3.8.8,0,18:39.8
dev100517,cust100517,ios,4.1.7,0,13:17.9
dev100518,cust100518,feature_phone,4.3.5,0,48:07.6
dev100519,cust100519,tablet,2.3.5,0,10:36.0
dev100520,cust100520,ios,4.5.14,1,00:25.1
dev100521,cust100521,android,4.5.10,0,04:57.4
dev100522,cust100522,feature_phone,2.6.8,0,51:34.6
dev100523,cust100523,tablet,2.8.0,0,07:42.3
dev100524,cust100524,feature_phone,1.0.4,0,57:38.7
dev100525,cust100525,tablet,3.8.16,0,42:10.7
dev100526,cust100526,ios,1.6.12,0,14:59.2
dev100527,cust100527,android,3.6.1,1,28:15.4
dev100528,cust100528,android,3.4.9,0,24:13.9
dev100529,cust100529,feature_phone,4.8.7,0,11:22.9
dev100530,cust100530,feature_phone,3.0.4,0,37:02.7
dev100531,cust100531,android,4.2.15,0,19:15.7
dev100532,cust100532,ios,3.3.12,0,58:02.3
dev100533,cust100533,feature_phone,2.2.10,0,19:42.8
dev100534,cust100534,ios,3.5.6,0,57:27.3
dev100535,cust100535,tablet,3.8.18,0,34:29.0
dev100536,cust100536,tablet,4.1.5,0,00:34.5
dev100537,cust100537,android,3.4.4,0,46:59.5
dev100538,cust100538,feature_phone,3.6.12,0,38:56.0
dev100539,cust100539,tablet,1.6.7,0,58:09.0
dev100540,cust100540,tablet,4.7.16,0,43:54.5
dev100541,cust100541,feature_phone,1.7.4,0,51:04.7
dev100542,cust100542,android,1.0.9,0,06:34.8
dev100543,cust100543,feature_phone,4.7.19,0,39:35.8
dev100544,cust100544,android,2.2.1,0,18:39.0
dev100545,cust100545,android,1.6.19,0,58:28.8
dev100546,cust100546,tablet,4.5.17,0,27:56.1
dev100547,cust100547,feature_phone,2.4.12,0,02:57.1
dev100548,cust100548,tablet,4.5.15,0,35:23.1
dev100549,cust100549,ios,2.5.3,0,55:28.1
dev100550,cust100550,ios,4.0.14,0,16:18.2
dev100551,cust100551,android,4.4.15,0,55:23.3
dev100552,cust100552,ios,3.6.10,0,23:26.3
dev100553,cust100553,feature_phone,1.1.10,0,10:09.1
dev100554,cust100554,ios,3.5.10,0,51:26.3
dev100555,cust100555,android,4.6.3,0,40:19.8
dev100556,cust100556,ios,4.0.12,0,43:15.7
dev100557,cust100557,tablet,2.8.15,0,33:56.9
dev100558,cust100558,tablet,3.4.16,0,01:45.8
dev100559,cust100559,android,3.7.8,0,26:33.7
dev100560,cust100560,android,1.2.13,0,36:17.5
dev100561,cust100561,ios,3.7.6,0,39:22.6
dev100562,cust100562,android,1.3.20,0,40:57.0
dev100563,cust100563,android,2.0.12,0,48:03.6
dev100564,cust100564,android,2.4.14,0,30:57.1
dev100565,cust100565,android,1.0.8,0,12:44.9
dev100566,cust100566,tablet,4.5.12,0,38:50.1
dev100567,cust100567,android,3.0.7,0,38:47.0
dev100568,cust100568,android,1.4.9,0,26:27.0
dev100569,cust100569,tablet,2.4.2,0,54:30.8
dev100570,cust100570,tablet,2.3.12,0,15:31.9
dev100571,cust100571,tablet,1.7.7,0,22:21.0
dev100572,cust100572,tablet,1.8.9,1,23:52.1
dev100573,cust100573,ios,2.4.16,0,03:47.9
dev100574,cust100574,android,2.3.13,0,26:08.0
dev100575,cust100575,ios,4.3.19,0,41:51.3
dev100576,cust100576,feature_phone,2.3.0,1,35:10.9
dev100577,cust100577,ios,2.6.3,0,52:50.7
dev100578,cust100578,android,1.6.15,1,27:33.6
dev100579,cust100579,tablet,2.5.19,0,30:18.5
dev100580,cust100580,feature_phone,3.3.2,0,56:19.0
dev100581,cust100581,ios,4.9.5,0,31:10.7
dev100582,cust100582,android,4.7.9,0,27:51.1
dev100583,cust100583,android,2.9.0,1,46:27.6
dev100584,cust100584,android,1.1.8,0,31:37.6
dev100585,cust100585,tablet,2.6.10,0,21:37.7
dev100586,cust100586,android,3.8.16,0,14:50.8
dev100587,cust100587,tablet,3.9.18,0,43:19.0
dev100588,cust100588,android,3.8.10,0,58:39.6
dev100589,cust100589,tablet,3.8.19,0,24:25.6
dev100590,cust100590,ios,4.8.10,0,38:40.8
dev100591,cust100591,android,1.4.8,0,45:48.4
dev100592,cust100592,feature_phone,3.5.6,0,21:08.3
dev100593,cust100593,ios,1.6.15,0,58:17.6
dev100594,cust100594,feature_phone,4.1.12,0,50:16.1
dev100595,cust100595,ios,2.5.13,0,48:43.0
dev100596,cust100596,feature_phone,4.4.8,0,55:00.0
dev100597,cust100597,tablet,2.0.20,0,05:39.4
dev100598,cust100598,ios,3.5.18,0,05:29.2
dev100599,cust100599,tablet,3.9.1,1,26:13.1
dev100600,cust100600,feature_phone,2.1.16,0,50:05.5
dev100601,cust100601,tablet,3.3.20,0,46:00.9
dev100602,cust100602,ios,4.4.19,0,01:58.2
dev100603,cust100603,feature_phone,3.8.3,0,06:34.2
dev100604,cust100604,ios,3.3.16,0,48:33.1
dev100605,cust100605,tablet,2.9.13,0,51:30.5
dev100606,cust100606,ios,2.5.12,0,29:25.4
dev100607,cust100607,ios,4.1.7,0,31:41.5
dev100608,cust100608,feature_phone,1.7.19,0,36:41.1
dev100609,cust100609,android,4.0.2,0,33:04.7
dev100610,cust100610,ios,3.4.0,1,56:02.0
dev100611,cust100611,android,3.4.19,0,45:31.9
dev100612,cust100612,ios,2.0.10,0,17:48.0
dev100613,cust100613,tablet,4.3.20,0,22:43.6
dev100614,cust100614,android,4.6.4,0,46:11.5
dev100615,cust100615,ios,2.1.6,0,08:14.4
dev100616,cust100616,ios,1.2.11,0,54:47.0
dev100617,cust100617,tablet,1.1.1,0,44:42.6
dev100618,cust100618,feature_phone,2.2.3,0,46:16.2
dev100619,cust100619,feature_phone,4.1.19,0,58:13.3
dev100620,cust100620,feature_phone,1.5.5,0,50:24.0
dev100621,cust100621,android,1.7.2,0,47:30.6
dev100622,cust100622,android,1.1.3,0,38:54.2
dev100623,cust100623,android,3.0.13,0,10:59.4
dev100624,cust100624,tablet,2.5.13,0,30:58.7
dev100625,cust100625,ios,1.0.15,0,48:21.6
dev100626,cust100626,feature_phone,1.0.20,0,21:33.9
dev100627,cust100627,android,2.4.5,1,34:57.2
dev100628,cust100628,tablet,3.7.7,0,44:44.5
dev100629,cust100629,ios,3.1.15,0,10:08.0
dev100630,cust100630,tablet,3.3.4,0,08:46.1
dev100631,cust100631,ios,1.6.2,0,28:10.9
dev100632,cust100632,ios,1.7.16,0,43:06.9
dev100633,cust100633,android,4.7.3,0,20:43.3
dev100634,cust100634,tablet,2.1.6,0,18:33.7
dev100635,cust100635,ios,2.1.6,0,59:55.1
dev100636,cust100636,tablet,1.0.10,1,12:43.7
dev100637,cust100637,android,3.2.12,0,53:55.2
dev100638,cust100638,ios,1.9.4,0,25:35.8
dev100639,cust100639,feature_phone,1.5.3,0,22:39.7
dev100640,cust100640,ios,3.7.18,0,48:52.5
dev100641,cust100641,tablet,4.9.20,0,16:00.3
dev100642,cust100642,tablet,1.4.10,0,21:28.5
dev100643,cust100643,android,4.8.19,0,16:52.9
dev100644,cust100644,android,1.3.11,0,09:57.7
dev100645,cust100645,tablet,3.1.8,0,15:26.0
dev100646,cust100646,ios,2.9.0,0,31:25.6
dev100647,cust100647,tablet,4.3.3,0,32:19.3
dev100648,cust100648,ios,4.0.20,0,05:37.9
dev100649,cust100649,ios,3.5.8,0,20:01.5
dev100650,cust100650,tablet,1.9.1,0,57:27.1
dev100651,cust100651,android,1.4.9,0,29:44.5
dev100652,cust100652,tablet,4.8.13,0,57:07.2
dev100653,cust100653,tablet,4.1.1,0,12:43.7
dev100654,cust100654,feature_phone,3.9.5,0,11:29.4
dev100655,cust100655,tablet,1.7.4,0,51:18.0
dev100656,cust100656,tablet,1.6.9,0,46:44.4
dev100657,cust100657,feature_phone,2.4.17,0,13:11.2
dev100658,cust100658,ios,3.4.11,0,28:24.1
dev100659,cust100659,ios,3.4.4,0,57:08.5
dev100660,cust100660,ios,2.5.14,0,11:32.3
dev100661,cust100661,android,2.7.12,0,03:24.3
dev100662,cust100662,feature_phone,1.9.8,0,03:02.3
dev100663,cust100663,feature_phone,1.9.0,0,14:58.0
dev100664,cust100664,feature_phone,3.9.8,0,51:06.8
dev100665,cust100665,tablet,4.5.17,0,09:48.6
dev100666,cust100666,android,1.3.10,0,01:42.7
dev100667,cust100667,ios,2.8.17,0,03:32.9
dev100668,cust100668,ios,4.1.0,0,01:30.6
dev100669,cust100669,feature_phone,3.5.17,0,48:12.8
dev100670,cust100670,feature_phone,3.7.5,0,25:28.7
dev100671,cust100671,feature_phone,3.9.4,0,30:15.0
dev100672,cust100672,ios,4.2.2,0,44:42.6
dev100673,cust100673,android,1.9.9,0,51:09.7
dev100674,cust100674,ios,2.6.2,0,20:08.8
dev100675,cust100675,tablet,1.4.15,0,17:15.1
dev100676,cust100676,android,3.1.1,0,42:52.9
dev100677,cust100677,android,4.5.12,0,32:27.0
dev100678,cust100678,ios,1.1.4,0,10:48.6
dev100679,cust100679,ios,4.5.4,0,35:54.4
dev100680,cust100680,android,3.8.20,0,08:04.9
dev100681,cust100681,android,2.6.11,0,05:43.2
dev100682,cust100682,android,2.8.13,0,32:29.1
dev100683,cust100683,tablet,2.6.8,0,23:43.0
dev100684,cust100684,ios,4.0.2,0,29:11.3
dev100685,cust100685,feature_phone,3.6.7,0,23:22.1
dev100686,cust100686,ios,1.7.17,0,48:11.5
dev100687,cust100687,feature_phone,1.1.4,0,34:19.3
dev100688,cust100688,tablet,2.4.3,0,04:53.2
dev100689,cust100689,feature_phone,2.6.14,0,07:18.0
dev100690,cust100690,tablet,1.9.15,0,04:45.6
dev100691,cust100691,feature_phone,4.6.18,0,34:18.9
dev100692,cust100692,tablet,1.5.2,0,56:46.2
dev100693,cust100693,android,1.2.5,0,26:13.9
dev100694,cust100694,feature_phone,4.4.20,0,52:32.4
dev100695,cust100695,tablet,1.4.19,0,29:32.9
dev100696,cust100696,android,2.3.16,0,56:09.8
dev100697,cust100697,tablet,2.6.11,0,45:27.9
dev100698,cust100698,feature_phone,3.5.0,0,24:41.4
dev100699,cust100699,ios,4.1.5,0,49:31.1
dev100700,cust100700,ios,1.9.13,0,27:02.9
dev100701,cust100701,feature_phone,3.7.18,0,01:01.2
dev100702,cust100702,android,1.2.1,1,19:36.7
dev100703,cust100703,tablet,3.7.11,0,50:48.4
dev100704,cust100704,feature_phone,1.7.1,0,46:56.5
dev100705,cust100705,android,3.2.4,0,44:08.3
dev100706,cust100706,tablet,2.7.20,0,36:05.6
dev100707,cust100707,tablet,2.1.13,0,07:58.7
dev100708,cust100708,feature_phone,4.8.19,0,24:14.5
dev100709,cust100709,feature_phone,4.0.18,1,40:57.4
dev100710,cust100710,tablet,2.8.17,0,26:54.7
dev100711,cust100711,android,1.9.1,0,10:58.4
dev100712,cust100712,tablet,4.3.7,0,09:15.4
dev100713,cust100713,android,3.7.1,0,39:12.6
dev100714,cust100714,feature_phone,4.7.19,0,05:45.0
dev100715,cust100715,feature_phone,2.9.18,0,55:42.1
dev100716,cust100716,android,1.5.0,0,23:44.0
dev100717,cust100717,tablet,3.1.7,0,42:50.5
dev100718,cust100718,android,2.8.0,0,05:40.6
dev100719,cust100719,android,3.1.18,0,45:41.6
dev100720,cust100720,ios,4.7.15,1,28:29.8
dev100721,cust100721,tablet,4.0.15,0,21:36.6
dev100722,cust100722,android,4.4.7,0,56:19.2
dev100723,cust100723,android,4.4.18,0,45:04.2
dev100724,cust100724,feature_phone,4.6.7,0,06:22.6
dev100725,cust100725,android,3.8.9,0,26:59.0
dev100726,cust100726,feature_phone,2.1.15,0,49:24.6
dev100727,cust100727,tablet,2.6.10,0,50:31.6
dev100728,cust100728,feature_phone,4.9.14,0,16:17.1
dev100729,cust100729,ios,3.0.4,0,51:06.0
dev100730,cust100730,android,4.8.13,0,43:02.6
dev100731,cust100731,tablet,2.6.9,0,09:40.6
dev100732,cust100732,android,4.6.2,0,29:47.6
dev100733,cust100733,feature_phone,2.3.3,0,17:21.1
dev100734,cust100734,feature_phone,3.9.18,0,26:54.3
dev100735,cust100735,android,4.3.0,0,26:57.2
dev100736,cust100736,feature_phone,4.7.2,0,33:50.7
dev100737,cust100737,feature_phone,3.9.18,0,31:49.6
dev100738,cust100738,tablet,1.7.19,0,28:17.7
dev100739,cust100739,feature_phone,2.1.2,0,52:53.2
dev100740,cust100740,ios,2.3.8,0,13:51.2
dev100741,cust100741,tablet,2.5.7,0,28:29.0
dev100742,cust100742,ios,4.5.16,0,49:48.5
dev100743,cust100743,ios,2.6.16,0,56:17.9
dev100744,cust100744,android,3.8.16,0,38:47.6
dev100745,cust100745,ios,1.2.4,1,21:08.9
dev100746,cust100746,ios,1.1.16,0,07:50.8
dev100747,cust100747,android,1.2.0,0,08:05.1
dev100748,cust100748,android,2.4.12,0,30:42.3
dev100749,cust100749,tablet,1.4.4,0,35:35.2
dev100750,cust100750,android,4.8.3,0,48:48.5
dev100751,cust100751,android,1.7.4,0,35:49.8
dev100752,cust100752,feature_phone,1.3.18,0,45:37.8
dev100753,cust100753,feature_phone,4.7.6,0,56:05.8
dev100754,cust100754,ios,4.1.3,0,45:40.8
dev100755,cust100755,tablet,4.8.4,0,28:09.2
dev100756,cust100756,tablet,2.3.5,0,05:06.5
dev100757,cust100757,ios,4.9.0,0,26:59.2
dev100758,cust100758,android,2.6.14,0,31:04.7
dev100759,cust100759,tablet,1.4.14,0,49:48.1
dev100760,cust100760,tablet,1.6.15,0,57:41.3
dev100761,cust100761,android,1.1.10,0,59:24.7
dev100762,cust100762,android,4.3.17,0,59:00.1
dev100763,cust100763,android,2.5.1,0,46:14.3
dev100764,cust100764,android,4.3.18,0,19:00.9
dev100765,cust100765,ios,1.3.4,0,15:56.7
dev100766,cust100766,feature_phone,1.8.6,0,49:07.4
dev100767,cust100767,tablet,2.8.8,0,51:50.3
dev100768,cust100768,android,1.6.1,0,52:50.4
dev100769,cust100769,android,1.2.12,0,51:18.8
dev100770,cust100770,tablet,4.7.14,0,54:01.6
dev100771,cust100771,ios,4.1.16,0,51:25.4
dev100772,cust100772,ios,2.0.4,0,30:49.5
dev100773,cust100773,ios,2.0.19,0,32:20.3
dev100774,cust100774,tablet,1.3.17,1,35:52.5
dev100775,cust100775,feature_phone,4.7.14,0,59:31.6
dev100776,cust100776,android,4.3.14,0,55:58.3
dev100777,cust100777,android,2.8.6,0,01:00.3
dev100778,cust100778,android,2.4.14,0,42:36.0
dev100779,cust100779,ios,4.6.14,0,21:17.7
dev100780,cust100780,feature_phone,2.5.15,0,16:42.8
dev100781,cust100781,ios,2.5.4,0,46:00.3
dev100782,cust100782,android,4.3.0,0,55:08.3
dev100783,cust100783,android,3.6.5,0,47:48.9
dev100784,cust100784,tablet,2.7.20,0,21:33.3
dev100785,cust100785,android,3.1.5,0,39:39.4
dev100786,cust100786,tablet,3.7.8,0,30:59.2
dev100787,cust100787,feature_phone,2.4.5,0,06:56.0
dev100788,cust100788,android,3.3.3,0,20:40.7
dev100789,cust100789,ios,1.0.15,0,11:07.9
dev100790,cust100790,android,3.2.2,0,33:15.5
dev100791,cust100791,android,1.6.9,0,48:47.8
dev100792,cust100792,android,3.5.7,0,42:04.4
dev100793,cust100793,tablet,2.1.13,0,30:03.4
dev100794,cust100794,android,2.4.20,0,42:49.1
dev100795,cust100795,ios,2.2.7,0,39:47.4
dev100796,cust100796,tablet,3.1.16,0,20:22.1
dev100797,cust100797,feature_phone,4.7.14,0,14:01.6
dev100798,cust100798,ios,3.2.2,0,13:00.0
dev100799,cust100799,tablet,2.2.5,0,27:44.4
dev100800,cust100800,android,1.4.18,0,32:54.3
dev100801,cust100801,tablet,2.5.0,0,26:47.7
dev100802,cust100802,ios,4.4.1,0,48:38.6
dev100803,cust100803,android,1.8.12,0,18:16.7
dev100804,cust100804,android,2.5.11,0,19:15.9
dev100805,cust100805,tablet,1.3.19,0,45:44.0
dev100806,cust100806,feature_phone,2.9.9,0,59:50.8
dev100807,cust100807,tablet,1.6.15,0,08:25.9
dev100808,cust100808,tablet,3.1.19,0,13:13.1
dev100809,cust100809,android,4.8.2,0,46:25.4
dev100810,cust100810,feature_phone,1.6.8,0,35:21.3
dev100811,cust100811,android,2.4.10,0,03:47.1
dev100812,cust100812,android,4.6.19,0,45:17.4
dev100813,cust100813,tablet,2.3.5,0,27:29.8
dev100814,cust100814,ios,2.1.2,0,43:12.2
dev100815,cust100815,ios,1.8.5,0,31:11.1
dev100816,cust100816,tablet,4.1.3,0,42:56.3
dev100817,cust100817,android,2.4.1,0,00:53.5
dev100818,cust100818,feature_phone,4.0.15,0,26:03.9
dev100819,cust100819,ios,3.1.6,0,59:36.2
dev100820,cust100820,feature_phone,2.7.7,0,57:08.1
dev100821,cust100821,android,1.2.8,0,07:21.6
dev100822,cust100822,feature_phone,3.3.6,0,53:29.0
dev100823,cust100823,feature_phone,3.5.13,0,12:26.8
dev100824,cust100824,ios,3.5.14,0,10:12.5
dev100825,cust100825,ios,3.0.1,0,28:37.7
dev100826,cust100826,android,3.8.10,0,24:03.7
dev100827,cust100827,feature_phone,3.3.9,0,33:28.9
dev100828,cust100828,feature_phone,1.1.10,0,35:28.6
dev100829,cust100829,android,1.2.20,0,39:53.8
dev100830,cust100830,ios,2.7.3,0,21:44.8
dev100831,cust100831,tablet,1.8.10,0,21:16.6
dev100832,cust100832,android,3.5.16,0,50:48.5
dev100833,cust100833,ios,2.8.18,0,23:28.5
dev100834,cust100834,feature_phone,2.2.15,0,47:35.5
dev100835,cust100835,ios,2.9.17,0,34:02.1
dev100836,cust100836,feature_phone,4.4.10,0,14:11.9
dev100837,cust100837,android,1.6.16,0,21:14.1
dev100838,cust100838,feature_phone,2.0.0,0,04:23.1
dev100839,cust100839,feature_phone,4.7.10,0,52:33.7
dev100840,cust100840,android,1.6.20,0,56:12.7
dev100841,cust100841,ios,4.5.12,0,19:09.1
dev100842,cust100842,ios,1.1.0,0,19:36.9
dev100843,cust100843,tablet,3.8.16,0,34:05.7
dev100844,cust100844,ios,2.8.13,0,27:08.7
dev100845,cust100845,ios,2.2.2,0,05:49.1
dev100846,cust100846,tablet,2.6.9,0,09:01.6
dev100847,cust100847,feature_phone,4.6.6,0,51:28.8
dev100848,cust100848,tablet,1.6.15,0,16:50.0
dev100849,cust100849,feature_phone,4.5.1,0,25:48.1
dev100850,cust100850,tablet,4.2.10,0,08:33.0
dev100851,cust100851,android,1.3.17,0,16:31.4
dev100852,cust100852,android,1.4.6,0,36:26.9
dev100853,cust100853,ios,4.0.13,1,26:33.1
dev100854,cust100854,android,1.0.2,0,21:14.3
dev100855,cust100855,ios,4.8.8,0,44:10.4
dev100856,cust100856,ios,1.4.18,0,06:22.1
dev100857,cust100857,feature_phone,2.7.17,0,22:47.8
dev100858,cust100858,tablet,4.9.20,0,56:08.0
dev100859,cust100859,feature_phone,3.8.10,0,24:57.6
dev100860,cust100860,android,4.9.12,0,15:15.6
dev100861,cust100861,android,4.3.1,0,04:58.5
dev100862,cust100862,ios,4.6.1,0,29:38.3
dev100863,cust100863,ios,2.2.10,0,42:55.3
dev100864,cust100864,android,3.0.8,0,30:41.6
dev100865,cust100865,tablet,4.3.17,0,37:53.9
dev100866,cust100866,android,1.8.18,0,25:21.4
dev100867,cust100867,tablet,1.1.20,0,34:22.1
dev100868,cust100868,ios,1.7.7,0,08:07.5
dev100869,cust100869,ios,4.7.0,0,49:35.1
dev100870,cust100870,tablet,2.2.13,0,07:36.6
dev100871,cust100871,feature_phone,1.1.14,0,31:25.4
dev100872,cust100872,tablet,3.0.8,0,31:00.3
dev100873,cust100873,tablet,3.1.11,0,08:25.9
dev100874,cust100874,ios,1.0.8,0,58:51.5
dev100875,cust100875,feature_phone,4.5.0,0,44:54.5
dev100876,cust100876,feature_phone,3.1.17,0,49:22.1
dev100877,cust100877,ios,1.4.17,0,03:15.3
dev100878,cust100878,android,2.7.4,0,01:06.2
dev100879,cust100879,tablet,4.8.0,0,11:50.7
dev100880,cust100880,android,1.9.6,0,32:26.2
dev100881,cust100881,feature_phone,2.8.14,0,30:03.8
dev100882,cust100882,android,2.6.4,0,45:15.4
dev100883,cust100883,feature_phone,4.3.10,0,51:58.7
dev100884,cust100884,ios,1.1.16,0,46:16.1
dev100885,cust100885,feature_phone,2.5.6,0,44:38.6
dev100886,cust100886,tablet,4.2.16,0,23:09.8
dev100887,cust100887,ios,4.9.15,0,20:06.5
dev100888,cust100888,feature_phone,3.5.7,0,42:55.3
dev100889,cust100889,android,4.8.6,0,22:54.9
dev100890,cust100890,android,2.9.5,0,54:54.4
dev100891,cust100891,android,1.8.13,0,43:40.5
dev100892,cust100892,ios,3.7.9,0,19:17.1
dev100893,cust100893,ios,4.4.10,0,50:40.2
dev100894,cust100894,android,2.0.18,0,49:15.8
dev100895,cust100895,feature_phone,4.6.18,0,37:10.2
dev100896,cust100896,tablet,4.5.15,0,16:51.6
dev100897,cust100897,tablet,4.2.8,0,46:06.0
dev100898,cust100898,tablet,3.8.7,0,18:59.8
dev100899,cust100899,ios,2.1.9,0,43:25.1
dev100900,cust100900,tablet,1.7.8,0,53:38.5
dev100901,cust100901,android,3.1.8,0,31:26.8
dev100902,cust100902,feature_phone,3.1.5,0,56:05.5
dev100903,cust100903,feature_phone,2.3.0,0,08:37.9
dev100904,cust100904,ios,4.0.5,0,12:10.4
dev100905,cust100905,android,2.4.9,0,28:59.9
dev100906,cust100906,tablet,3.7.17,0,13:33.1
dev100907,cust100907,tablet,4.8.2,0,05:37.2
dev100908,cust100908,android,4.7.10,0,14:28.0
dev100909,cust100909,ios,1.2.13,0,34:59.1
dev100910,cust100910,ios,4.2.7,0,46:49.2
dev100911,cust100911,tablet,4.6.17,0,45:35.6
dev100912,cust100912,tablet,2.6.2,0,59:19.3
dev100913,cust100913,android,1.9.10,0,43:06.8
dev100914,cust100914,android,3.1.3,0,47:19.9
dev100915,cust100915,ios,1.5.16,0,14:42.9
dev100916,cust100916,android,1.7.15,0,44:57.2
dev100917,cust100917,tablet,3.5.9,0,43:11.2
dev100918,cust100918,ios,1.6.9,0,05:17.1
dev100919,cust100919,feature_phone,2.0.6,0,53:20.6
dev100920,cust100920,android,4.0.16,0,17:24.4
dev100921,cust100921,android,4.6.0,0,54:29.9
dev100922,cust100922,feature_phone,4.8.1,0,26:44.6
dev100923,cust100923,tablet,1.2.11,0,32:51.0
dev100924,cust100924,feature_phone,1.9.0,0,10:41.9
dev100925,cust100925,ios,3.3.11,0,25:12.2
dev100926,cust100926,ios,1.5.5,0,26:01.9
dev100927,cust100927,feature_phone,1.9.2,0,30:17.5
dev100928,cust100928,ios,1.3.16,0,14:59.6
dev100929,cust100929,android,2.8.2,0,54:47.3
dev100930,cust100930,tablet,1.9.8,0,44:26.3
dev100931,cust100931,android,3.7.14,0,59:45.0
dev100932,cust100932,tablet,2.2.19,0,51:15.3
dev100933,cust100933,ios,3.1.3,0,29:38.4
dev100934,cust100934,ios,1.7.9,0,42:53.4
dev100935,cust100935,android,4.6.14,0,53:07.8
dev100936,cust100936,ios,3.8.14,0,12:43.6
dev100937,cust100937,ios,4.2.16,1,15:04.4
dev100938,cust100938,android,2.3.11,0,12:50.7
dev100939,cust100939,feature_phone,4.1.7,0,49:44.1
dev100940,cust100940,tablet,4.9.3,0,23:41.1
dev100941,cust100941,ios,1.6.11,0,51:55.7
dev100942,cust100942,feature_phone,2.2.1,0,10:31.6
dev100943,cust100943,tablet,2.3.6,0,36:09.1
dev100944,cust100944,android,2.2.0,1,52:58.7
dev100945,cust100945,feature_phone,2.8.6,0,02:59.5
dev100946,cust100946,feature_phone,3.1.11,0,57:44.9
dev100947,cust100947,android,1.1.14,1,42:50.4
dev100948,cust100948,android,1.0.11,0,38:02.2
dev100949,cust100949,android,4.6.9,0,59:40.1
dev100950,cust100950,android,2.6.0,0,11:25.8
dev100951,cust100951,tablet,3.3.14,0,50:06.0
dev100952,cust100952,tablet,2.1.12,0,57:18.6
dev100953,cust100953,android,3.2.4,0,26:25.9
dev100954,cust100954,android,3.5.2,0,04:20.3
dev100955,cust100955,tablet,4.9.3,0,07:14.4
dev100956,cust100956,ios,4.5.4,0,47:35.9
dev100957,cust100957,android,4.6.0,0,19:38.9
dev100958,cust100958,ios,2.6.8,0,16:00.5
dev100959,cust100959,tablet,4.3.12,0,32:29.5
dev100960,cust100960,android,2.8.8,0,33:18.9
dev100961,cust100961,ios,1.1.13,1,42:28.8
dev100962,cust100962,feature_phone,3.9.7,0,48:46.0
dev100963,cust100963,feature_phone,1.5.4,0,07:52.7
dev100964,cust100964,feature_phone,4.0.11,0,01:49.5
dev100965,cust100965,feature_phone,3.5.14,0,45:53.2
