alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert102808,txn10002808,unusual_amount,25:30.5,0,,Walk school car lawyer develop since nature.
alert113124,txn10013124,frequent_failure,49:38.5,1,49:38.5,Different should pretty light season run teach.
alert182622,txn10082622,suspicious_login,18:51.4,1,18:51.4,Suggest political write need.
alert196623,txn10096623,unusual_time,33:08.8,1,33:08.8,Tell take vote.
alert199190,txn10099190,unusual_time,50:02.2,0,,Better because study know along return voice.
alert121256,txn10021256,unusual_time,52:04.1,1,52:04.1,Sport election amount begin.
alert178472,txn10078472,unusual_amount,43:31.2,1,43:31.2,Article case item attention event sister.
alert105651,txn10005651,suspicious_login,22:08.5,1,22:08.5,Treatment become hot term.
alert141786,txn10041786,unusual_time,13:09.0,1,13:09.0,Six action head hair nothing let low.
alert103374,txn10003374,suspicious_login,04:43.7,1,04:43.7,Family simply wife eye.
alert191027,txn10091027,unusual_amount,03:28.4,1,03:28.4,Song interesting radio manager teacher under black traditional.
alert164554,txn10064554,unusual_time,34:47.7,1,34:47.7,Let or start study especially.
alert127229,txn10027229,unusual_time,47:03.5,1,47:03.5,Issue the those who.
alert172502,txn10072502,unusual_amount,13:39.6,1,13:39.6,Art change south standard front husband.
alert108433,txn10008433,suspicious_login,30:19.6,1,06:42.1,Our church mouth yard dark.
alert147874,txn10047874,frequent_failure,59:55.2,1,59:55.2,Prove amount hand four time.
alert117888,txn10017888,frequent_failure,12:39.4,0,,Leave above play happy.
alert130208,txn10030208,unusual_time,04:08.1,1,06:42.1,Focus begin prevent history management.
alert112932,txn10012932,suspicious_login,48:06.6,1,48:06.6,Affect situation listen.
alert117424,txn10017424,unusual_amount,42:09.7,1,42:09.7,Wide sign similar risk piece wide.
alert120915,txn10020915,suspicious_login,09:03.1,1,09:03.1,Color college office long sea Mr wide.
alert155278,txn10055278,unusual_time,37:44.7,1,37:44.7,Total coach course exist.
alert198994,txn10098994,suspicious_login,53:45.0,1,53:45.0,Traditional suffer seat high.
alert181379,txn10081379,suspicious_login,38:20.9,1,38:20.9,Story position big.
alert113204,txn10013204,suspicious_login,16:20.2,1,16:20.2,Wife analysis seem oil another.
alert139707,txn10039707,suspicious_login,42:28.2,1,42:28.2,Soon analysis seven site produce scientist.
alert100235,txn10000235,unusual_amount,00:38.3,1,00:38.3,Now name ok but current religious.
alert168479,txn10068479,unusual_amount,28:58.1,0,,Character quickly impact own free move.
alert166371,txn10066371,suspicious_login,29:35.4,1,29:35.4,Board any create focus.
alert115287,txn10015287,suspicious_login,01:42.4,1,01:42.4,Process in begin agency.
alert120743,txn10020743,unusual_amount,05:48.9,1,05:48.9,Morning low guess director.
alert197121,txn10097121,unusual_time,16:41.9,1,16:41.9,Quite top Mr face head growth course member.
alert132024,txn10032024,unusual_time,02:13.9,1,02:13.9,Staff mean sea sure argue nor.
alert100777,txn10000777,unusual_time,59:48.3,1,59:48.3,Meet education sport sea.
alert112048,txn10012048,unusual_amount,17:13.4,1,06:42.1,Action writer remain through perhaps wind.
alert128803,txn10028803,unusual_amount,59:34.7,1,59:34.7,Remain become keep democratic three civil policy happy.
alert146616,txn10046616,unusual_amount,46:16.6,0,,Republican bag describe rule address write develop.
alert137644,txn10037644,suspicious_login,55:53.1,1,55:53.1,Food itself decade whatever hospital respond.
alert193609,txn10093609,unusual_time,14:53.1,1,14:53.1,Control positive writer article a training figure.
alert113884,txn10013884,unusual_amount,05:09.5,1,05:09.5,Less radio discuss.
alert130301,txn10030301,unusual_amount,45:04.4,0,,Son important cell stage four individual analysis.
alert158636,txn10058636,unusual_time,02:19.1,1,02:19.1,Type remember American economic activity.
alert176093,txn10076093,unusual_amount,15:44.8,1,15:44.8,Carry mention agent those administration fly party production.
alert186284,txn10086284,unusual_amount,29:10.6,1,29:10.6,Message son food war short key need front.
alert114925,txn10014925,unusual_time,00:58.3,1,00:58.3,American strategy process them maybe four.
alert155239,txn10055239,frequent_failure,15:40.0,1,15:40.0,Him economic girl ready last participant pay.
alert179078,txn10079078,frequent_failure,09:28.6,1,09:28.5,Fly weight ago recognize above raise plan.
alert135385,txn10035385,frequent_failure,01:17.9,1,01:17.9,Happy art behavior.
alert115074,txn10015074,unusual_amount,44:57.8,0,,Something within else find office authority politics.
alert149815,txn10049815,unusual_time,57:24.0,1,57:24.0,Which race move later rest operation leader.
alert179704,txn10079704,unusual_time,28:27.2,1,28:27.2,Him line particular organization against story bring.
alert117076,txn10017076,unusual_time,41:25.3,1,41:25.3,Crime deal begin last.
alert129573,txn10029573,suspicious_login,35:34.7,1,35:34.7,Firm cause wish debate maintain.
alert198662,txn10098662,unusual_amount,18:24.0,1,18:24.0,Drop seek find purpose become about note.
alert112746,txn10012746,unusual_amount,35:56.2,1,35:56.2,Type bad care director while.
alert181833,txn10081833,frequent_failure,41:29.0,0,,Exist fly significant piece benefit image air.
alert160524,txn10060524,suspicious_login,54:19.8,1,54:19.8,Marriage plant science production.
alert191644,txn10091644,unusual_time,43:50.4,0,,Magazine road soon.
alert120794,txn10020794,frequent_failure,28:02.3,1,28:02.3,Suffer here thus five.
alert107192,txn10007192,unusual_time,26:55.2,0,,Toward seat health grow.
alert108168,txn10008168,unusual_amount,53:32.3,1,53:32.3,Kid probably effort run rest table country sister.
alert126431,txn10026431,unusual_amount,16:31.3,1,16:31.3,Score special really resource month.
alert185700,txn10085700,suspicious_login,57:02.4,1,57:02.4,Address manager she cold range.
alert102689,txn10002689,unusual_amount,37:15.2,1,37:15.2,Talk available why property.
alert153728,txn10053728,unusual_time,00:37.5,1,00:37.5,Goal myself commercial Republican item like remain floor.
alert199123,txn10099123,frequent_failure,13:42.4,1,13:42.4,Southern professional well.
alert126804,txn10026804,frequent_failure,33:04.3,1,33:04.3,Main should fly which system.
alert192492,txn10092492,unusual_time,57:11.1,1,57:11.1,Investment movement image better.
alert196648,txn10096648,suspicious_login,28:04.4,1,28:04.4,Quite fly those officer hospital no site.
alert141060,txn10041060,unusual_amount,58:10.0,1,58:10.0,Various Mrs college see.
alert136318,txn10036318,suspicious_login,22:52.3,1,22:52.3,He them place man those expect.
alert131947,txn10031947,suspicious_login,04:12.2,0,,Include pretty bring hot drug factor they.
alert197578,txn10097578,suspicious_login,46:52.9,1,46:52.9,Next doctor despite democratic contain player.
alert171612,txn10071612,unusual_amount,43:46.7,1,43:46.7,Let through region sit.
alert120044,txn10020044,unusual_time,43:39.5,1,43:39.5,For reduce opportunity yes.
alert137883,txn10037883,unusual_amount,49:53.3,0,,Card name teach dream.
alert118824,txn10018824,unusual_amount,54:31.5,1,54:31.5,West child popular stuff remain conference.
alert181940,txn10081940,suspicious_login,21:17.1,1,21:17.1,Already improve behind despite mission.
alert190736,txn10090736,unusual_time,05:28.3,1,05:28.3,Rock some again job statement democratic number.
alert100022,txn10000022,frequent_failure,15:37.1,1,15:37.1,Career including meet defense.
alert140882,txn10040882,unusual_amount,24:14.1,1,24:14.1,Among recent sister establish.
alert139548,txn10039548,unusual_time,18:56.7,1,18:56.7,West study free rise.
alert117727,txn10017727,suspicious_login,56:47.9,1,56:47.9,Ask campaign understand the middle play personal change.
alert129789,txn10029789,unusual_time,45:15.2,1,45:15.2,Purpose 1 during knowledge mouth animal draw.
alert182415,txn10082415,frequent_failure,50:17.2,1,50:17.2,Whether world threat show standard international.
alert106191,txn10006191,suspicious_login,08:19.6,1,08:19.6,Research more mouth next have.
alert153589,txn10053589,suspicious_login,42:14.0,1,42:14.0,Hospital happen anything feel require sister.
alert127475,txn10027475,unusual_amount,34:12.8,1,34:12.8,Course various mind here production base.
alert117014,txn10017014,unusual_amount,44:58.7,1,44:58.7,Manage tell contain lead.
alert160280,txn10060280,suspicious_login,55:46.2,1,55:46.2,Mean there marriage you relationship sound feel.
alert181652,txn10081652,unusual_amount,41:29.5,1,41:29.5,Fear address sit scientist much system person.
alert109977,txn10009977,unusual_amount,34:42.3,0,,National inside guy kind become only.
alert145297,txn10045297,suspicious_login,48:17.2,1,48:17.2,Goal more rest foot.
alert101859,txn10001859,unusual_time,50:28.7,1,06:42.1,Production medical service none defense fish best.
alert121020,txn10021020,suspicious_login,38:49.0,1,38:49.0,Information senior fast yes each partner record great.
alert177636,txn10077636,frequent_failure,25:14.3,1,25:14.3,Pattern do commercial continue.
alert179788,txn10079788,suspicious_login,18:14.8,1,18:14.8,Understand modern approach picture ask art onto.
alert157179,txn10057179,unusual_amount,01:14.5,1,01:14.5,Music rise piece think.
alert188875,txn10088875,suspicious_login,25:39.3,0,,Drive which put task people sign consumer source.
alert187208,txn10087208,unusual_amount,29:17.9,1,29:17.9,Marriage lead draw exist travel him important.
alert130538,txn10030538,frequent_failure,39:07.8,1,39:07.8,Can within ago word anyone time.
alert182183,txn10082183,unusual_time,02:00.6,1,02:00.6,Sound move particularly smile age herself the.
alert148481,txn10048481,unusual_amount,20:30.0,1,06:42.1,Another report never drug own art.
alert114525,txn10014525,unusual_amount,52:08.2,1,52:08.2,Partner however improve.
alert115228,txn10015228,unusual_amount,03:55.3,0,,Throw oil environment mother watch.
alert132608,txn10032608,unusual_time,14:22.2,1,14:22.2,Hit walk name Mrs center wide begin.
alert172235,txn10072235,suspicious_login,06:54.6,1,06:54.6,Manage choice around order director mouth seem.
alert107369,txn10007369,unusual_time,54:38.9,0,,Set see writer those together training thought how.
alert148443,txn10048443,unusual_time,36:49.2,1,36:49.2,Record whom send month maybe decade machine.
alert116724,txn10016724,suspicious_login,02:06.7,1,02:06.7,Major part pass.
alert195453,txn10095453,frequent_failure,43:34.9,1,43:34.9,Door success production.
alert131022,txn10031022,suspicious_login,43:38.7,1,43:38.7,Report central cause cover.
alert136228,txn10036228,frequent_failure,16:13.6,0,,Mouth describe relate economy.
alert120835,txn10020835,frequent_failure,04:37.7,1,04:37.7,Already government until order it media.
alert149282,txn10049282,frequent_failure,37:45.6,1,37:45.6,Wind development author instead old near tell treat.
alert184088,txn10084088,frequent_failure,18:57.0,1,18:57.0,Head year ability town.
alert198440,txn10098440,suspicious_login,37:43.2,1,37:43.2,Vote your defense leader.
alert156519,txn10056519,suspicious_login,40:07.6,1,40:07.6,Catch at newspaper others stuff final statement.
alert117471,txn10017471,suspicious_login,22:15.4,1,22:15.4,First former order.
alert154266,txn10054266,unusual_time,37:14.9,1,37:14.9,Form describe family area green room despite.
alert163319,txn10063319,unusual_amount,37:25.2,1,37:25.2,College night enjoy make.
alert199296,txn10099296,unusual_amount,28:08.3,1,28:08.3,Wait ball hotel region wind charge according western.
alert102165,txn10002165,frequent_failure,06:38.7,1,06:38.7,Attack bring camera foreign our later.
alert194220,txn10094220,unusual_time,09:22.9,1,09:23.0,Cup serious food middle.
alert189834,txn10089834,suspicious_login,35:04.4,1,35:04.4,Also rock design your industry police kid.
alert140119,txn10040119,suspicious_login,32:14.1,1,32:14.1,Computer soon ball account.
alert151838,txn10051838,unusual_time,45:35.9,1,45:35.9,Clearly material seem to by.
alert104060,txn10004060,suspicious_login,43:06.3,1,43:06.3,For meet apply perhaps physical.
alert121535,txn10021535,frequent_failure,50:02.6,1,50:02.6,Very man explain.
alert135498,txn10035498,frequent_failure,38:37.0,1,38:37.0,Eat entire break debate talk.
alert166838,txn10066838,suspicious_login,51:53.1,1,51:53.1,Read suggest company world gas.
alert105329,txn10005329,unusual_time,51:59.8,1,51:59.8,Sister interest skin coach including.
alert130483,txn10030483,suspicious_login,09:06.5,1,09:06.5,Outside arm decade.
alert153774,txn10053774,unusual_amount,18:04.0,1,18:04.0,Front play spend list.
alert169725,txn10069725,suspicious_login,16:53.8,1,16:53.8,House leg cold myself.
alert111168,txn10011168,frequent_failure,25:24.4,0,,Find word carry smile somebody city.
alert134231,txn10034231,frequent_failure,50:23.6,1,50:23.6,Sell stand remember sea important professor.
alert141510,txn10041510,unusual_time,26:09.2,0,,Nothing factor to we measure phone.
alert185986,txn10085986,suspicious_login,00:19.5,1,00:19.5,Model that could.
alert140060,txn10040060,suspicious_login,20:34.3,0,,Should leave opportunity it ground.
alert159211,txn10059211,frequent_failure,13:48.7,1,13:48.7,All word eye marriage central.
alert183829,txn10083829,unusual_time,14:38.4,1,14:38.4,Those war business.
alert154004,txn10054004,unusual_time,49:43.1,1,49:43.1,Support long him theory.
alert122911,txn10022911,unusual_amount,43:23.9,1,43:23.9,Cold view 1 significant simple investment.
alert148750,txn10048750,unusual_amount,47:49.2,1,47:49.2,Specific he green identify piece model.
alert169033,txn10069033,frequent_failure,50:14.5,1,50:14.5,Industry risk boy worry structure situation.
alert195431,txn10095431,frequent_failure,29:34.5,1,29:34.5,Pretty range three camera raise since attack.
alert191167,txn10091167,unusual_time,12:30.6,1,12:30.6,Management major writer agree.
alert111475,txn10011475,unusual_time,57:46.8,1,57:46.8,Area project sign thank.
alert149122,txn10049122,frequent_failure,09:46.4,1,09:46.4,Cut difference may relate rest different light.
alert140261,txn10040261,unusual_time,10:55.9,1,10:55.9,Beat entire man be person white.
alert165349,txn10065349,unusual_amount,53:46.2,1,53:46.2,Kid general however president management response.
