transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason,Customer_Check
txn10000206,frank7753@upi,cust109993,23:33.0,106.57,send,,user9558@upi,success,dev109993,feature_phone,intent,0,0,,cust109993
txn10000207,debbie7550@upi,cust103700,33:19.4,53.18,merchant_payment,merch1389,user5544@upi,failed,dev103700,feature_phone,app,0,1,network_error,cust103700
txn10000208,jessica4550@upi,cust101640,26:07.0,16.64,receive,,user4253@upi,success,dev101640,ios,app,0,0,,cust101640
txn10000209,christine1522@upi,cust100787,30:44.5,50.04,bill_pay,merch1395,user8593@upi,failed,dev100787,feature_phone,app,0,0,incorrect_pin,cust100787
txn10000210,jill4769@upi,cust101541,13:42.0,22.83,merchant_payment,merch1432,user5702@upi,success,dev101541,tablet,intent,0,0,,cust101541
txn10000211,donald6927@upi,cust106959,07:42.3,31.74,merchant_payment,merch1252,user7978@upi,success,dev106959,feature_phone,intent,0,0,,cust106959
txn10000212,alvin5871@upi,cust106489,58:56.8,52.15,send,,user3067@upi,success,dev106489,feature_phone,intent,0,0,,cust106489
txn10000213,melissa2321@upi,cust104665,29:17.7,19.91,receive,,user1179@upi,success,dev104665,ios,intent,0,0,,cust104665
txn10000214,yolanda4305@upi,cust109317,57:09.0,13.37,receive,,user1804@upi,success,dev109317,android,qr_code,0,0,,cust109317
txn10000215,james6660@upi,cust103483,26:15.0,97.08,receive,,user8592@upi,pending,dev201475,tablet,intent,0,0,,cust103483
txn10000216,sara7711@upi,cust104166,05:01.2,36.58,send,,user7976@upi,success,dev104166,android,app,0,0,,cust104166
txn10000217,kimberly4269@upi,cust101066,53:16.4,49.87,send,,user3287@upi,success,dev101066,tablet,qr_code,0,0,,cust101066
txn10000218,michael9745@upi,cust108763,49:21.8,47.67,send,,user9738@upi,failed,dev201291,ios,intent,0,0,incorrect_pin,cust108763
txn10000219,daniel9394@upi,cust108021,07:20.1,48.87,send,,user9075@upi,success,dev108021,feature_phone,intent,0,0,,cust108021
txn10000220,theresa8340@upi,cust104016,40:46.9,18.63,send,,user6034@upi,success,dev104016,tablet,intent,0,0,,cust104016
txn10000221,deanna4100@upi,cust100427,16:44.1,17.39,send,,user1625@upi,success,dev100427,feature_phone,app,0,0,,cust100427
txn10000222,james5729@upi,cust108536,21:58.1,30.24,send,,user1573@upi,success,dev108536,ios,qr_code,0,0,,cust108536
txn10000223,amy8660@upi,cust104531,26:53.3,48.93,merchant_payment,merch1482,user7764@upi,success,dev104531,ios,intent,0,0,,cust104531
txn10000224,whitney5339@upi,cust105738,28:38.6,53.02,send,,user2900@upi,success,dev200439,android,app,0,0,,cust105738
txn10000225,jackie2270@upi,cust102583,47:20.8,23.41,send,,user9039@upi,success,dev102583,android,app,0,0,,cust102583
txn10000226,cole5467@upi,cust108438,00:30.1,15.28,receive,,user9557@upi,success,dev108438,tablet,app,0,0,,cust108438
txn10000227,tiffany5771@upi,cust108659,52:35.5,39.43,receive,,user6186@upi,failed,dev201093,tablet,intent,0,0,bank_down,cust108659
txn10000228,ryan3073@upi,cust109018,44:13.7,27.02,receive,,user3651@upi,success,dev109018,feature_phone,intent,0,0,,cust109018
txn10000229,erin2493@upi,cust107555,48:03.2,33.76,send,,user1109@upi,success,dev201425,android,app,0,0,,cust107555
txn10000230,michelle1500@upi,cust104691,07:45.2,21.63,send,,user9652@upi,success,dev104691,android,qr_code,0,0,,cust104691
txn10000231,robert4048@upi,cust102745,13:04.3,53.75,send,,user7858@upi,success,dev102745,ios,qr_code,0,0,,cust102745
txn10000232,taylor6493@upi,cust101451,23:04.3,11.69,receive,,user7696@upi,success,dev101451,tablet,qr_code,0,0,,cust101451
txn10000233,lawrence2440@upi,cust108957,03:37.5,65.29,merchant_payment,merch1443,user8107@upi,success,dev108957,ios,intent,0,0,,cust108957
txn10000234,christy4720@upi,cust104948,27:12.3,4.36,send,,user6153@upi,success,dev104948,feature_phone,intent,0,0,,cust104948
txn10000235,kyle6717@upi,cust108179,52:38.3,27.76,bill_pay,merch1218,user8713@upi,success,dev108179,ios,app,1,0,,cust108179
txn10000236,rachael2646@upi,cust100697,12:28.6,61.05,receive,,user9309@upi,failed,dev200960,feature_phone,intent,0,0,account_blocked,cust100697
txn10000237,jamie2640@upi,cust109115,12:12.8,14.55,send,,user8917@upi,success,dev109115,feature_phone,app,0,0,,cust109115
txn10000238,marisa2638@upi,cust106244,55:13.9,73.02,merchant_payment,merch1221,user4587@upi,success,dev106244,feature_phone,qr_code,0,0,,cust106244
txn10000239,mark1144@upi,cust101407,51:07.5,11.76,merchant_payment,merch1034,user6451@upi,success,dev101407,feature_phone,qr_code,0,0,,cust101407
txn10000240,james6817@upi,cust102727,15:26.7,21.79,send,,user3232@upi,success,dev102727,feature_phone,app,0,0,,cust102727
txn10000241,carolyn9468@upi,cust104444,31:55.6,21.07,merchant_payment,merch1374,user8630@upi,success,dev104444,feature_phone,qr_code,0,0,,cust104444
txn10000242,nathan8320@upi,cust102825,30:41.4,15.91,send,,user3733@upi,success,dev102825,android,intent,0,0,,cust102825
txn10000243,samantha8299@upi,cust108298,11:41.4,31.21,merchant_payment,merch1027,user1715@upi,success,dev108298,feature_phone,app,0,0,,cust108298
txn10000244,alex5036@upi,cust104324,29:18.0,42.37,send,,user4645@upi,success,dev104324,feature_phone,qr_code,0,0,,cust104324
txn10000245,debbie6006@upi,cust107196,30:48.4,23.01,receive,,user5986@upi,success,dev107196,tablet,app,0,0,,cust107196
txn10000246,lori7629@upi,cust105185,31:57.7,54.32,merchant_payment,merch1212,user1899@upi,pending,dev105185,feature_phone,intent,0,0,,cust105185
txn10000247,tabitha7920@upi,cust105657,13:03.3,6.64,receive,,user7011@upi,success,dev105657,ios,qr_code,0,0,,cust105657
txn10000248,jennifer8880@upi,cust102035,42:47.3,25.22,merchant_payment,merch1240,user9059@upi,success,dev102035,android,intent,0,0,,cust102035
txn10000249,emily8218@upi,cust109937,32:01.1,25.02,receive,,user9488@upi,success,dev109937,android,qr_code,0,0,,cust109937
txn10000250,robert4590@upi,cust102164,14:40.7,51.76,merchant_payment,merch1495,user8270@upi,success,dev201327,ios,intent,0,0,,cust102164
txn10000251,jacqueline7847@upi,cust100428,32:58.9,23.73,bill_pay,merch1053,user7446@upi,success,dev100428,tablet,intent,0,0,,cust100428
txn10000252,michael7061@upi,cust109585,26:01.7,20.85,send,,user7680@upi,success,dev109585,android,app,0,0,,cust109585
txn10000253,ian2687@upi,cust109995,19:39.9,30.16,receive,,user5911@upi,success,dev109995,feature_phone,app,0,0,,cust109995
txn10000254,adam7073@upi,cust101008,22:30.2,11.68,merchant_payment,merch1379,user5637@upi,success,dev101008,tablet,qr_code,0,0,,cust101008
txn10000255,christopher4157@upi,cust101476,54:04.6,19.02,send,,user6860@upi,failed,dev101476,tablet,intent,0,0,account_blocked,cust101476
txn10000256,kimberly3258@upi,cust102098,45:27.0,11.6,send,,user3039@upi,success,dev102098,ios,qr_code,0,0,,cust102098
txn10000257,jerry6442@upi,cust106866,52:47.1,32.15,send,,user3376@upi,success,dev201805,feature_phone,intent,0,0,,cust106866
txn10000258,mrs.7353@upi,cust108363,57:27.3,16.51,send,,user1232@upi,success,dev108363,tablet,app,0,0,,cust108363
txn10000259,lori4266@upi,cust102514,51:06.6,15.63,receive,,user1364@upi,success,dev102514,ios,intent,0,0,,cust102514
txn10000260,anna7590@upi,cust103999,53:01.8,50.19,receive,,user2643@upi,success,dev103999,tablet,intent,0,0,,cust103999
txn10000261,wanda7759@upi,cust107579,55:44.8,10.54,receive,,user4139@upi,success,dev107579,android,app,0,0,,cust107579
txn10000262,ian8386@upi,cust100881,53:10.2,60.53,merchant_payment,merch1477,user1420@upi,success,dev100881,feature_phone,qr_code,0,0,,cust100881
txn10000263,james2155@upi,cust103440,59:43.9,145.94,send,,user6869@upi,failed,dev201538,feature_phone,qr_code,0,0,network_error,cust103440
txn10000264,henry8649@upi,cust104571,46:06.1,22.22,send,,user3135@upi,success,dev104571,feature_phone,intent,0,0,,cust104571
txn10000265,jonathon3792@upi,cust103411,29:16.6,21.56,receive,,user5634@upi,success,dev103411,tablet,intent,0,0,,cust103411
txn10000266,amy5661@upi,cust108366,32:47.3,32.3,merchant_payment,merch1127,user9202@upi,success,dev108366,tablet,intent,0,0,,cust108366
txn10000267,brandon6597@upi,cust100838,26:37.8,39.7,send,,user7349@upi,success,dev100838,feature_phone,intent,0,0,,cust100838
txn10000268,kaitlyn8063@upi,cust104144,29:59.8,32.18,receive,,user4543@upi,success,dev200997,android,app,0,0,,cust104144
txn10000269,jennifer7322@upi,cust100397,56:48.5,24.02,merchant_payment,merch1430,user1977@upi,success,dev100397,android,intent,0,0,,cust100397
txn10000270,natalie4340@upi,cust107426,36:00.7,35.19,send,,user1305@upi,failed,dev107426,tablet,intent,0,0,account_blocked,cust107426
txn10000271,valerie9281@upi,cust107379,49:19.7,29.9,send,,user8754@upi,success,dev107379,android,qr_code,0,0,,cust107379
txn10000272,vincent1264@upi,cust101171,24:42.5,72.16,send,,user6128@upi,success,dev101171,android,intent,0,0,,cust101171
txn10000273,david6092@upi,cust104266,12:30.5,82.8,send,,user9302@upi,success,dev104266,tablet,intent,0,0,,cust104266
txn10000274,robert5823@upi,cust101928,21:35.2,12.28,send,,user4289@upi,success,dev201234,tablet,intent,0,0,,cust101928
txn10000275,cindy5059@upi,cust107658,27:48.1,31.3,merchant_payment,merch1218,user9401@upi,success,dev107658,ios,qr_code,0,0,,cust107658
txn10000276,robert3886@upi,cust107647,40:15.5,26.36,merchant_payment,merch1054,user6457@upi,success,dev107647,feature_phone,intent,0,0,,cust107647
txn10000277,vanessa3066@upi,cust109032,39:43.3,16.86,merchant_payment,merch1287,user9024@upi,success,dev109032,android,qr_code,0,0,,cust109032
txn10000278,rachel8362@upi,cust102719,25:15.8,58.4,send,,user3124@upi,success,dev201796,android,intent,0,0,,cust102719
txn10000279,bianca5999@upi,cust102716,53:54.2,29.53,receive,,user5071@upi,success,dev102716,android,intent,0,0,,cust102716
txn10000280,christopher2502@upi,cust108395,34:59.0,13.32,receive,,user2462@upi,success,dev108395,tablet,app,0,0,,cust108395
txn10000281,edward4822@upi,cust102417,06:46.6,43.35,send,,user7323@upi,pending,dev102417,ios,intent,0,0,,cust102417
txn10000282,michael4198@upi,cust101098,56:38.2,32.28,send,,user2442@upi,success,dev101098,tablet,qr_code,0,0,,cust101098
txn10000283,tammy4535@upi,cust100094,53:26.9,60.66,merchant_payment,merch1349,user6531@upi,success,dev100094,android,qr_code,0,0,,cust100094
txn10000284,laurie1808@upi,cust100057,03:22.3,114.28,receive,,user8992@upi,success,dev100057,android,intent,0,0,,cust100057
txn10000285,matthew5174@upi,cust103928,30:00.8,15.24,receive,,user8375@upi,success,dev103928,ios,qr_code,0,0,,cust103928
txn10000286,mrs.3810@upi,cust109224,39:42.2,10.58,send,,user7047@upi,success,dev109224,android,qr_code,0,0,,cust109224
txn10000287,william2160@upi,cust108561,04:18.7,33.65,send,,user7830@upi,success,dev108561,feature_phone,app,0,0,,cust108561
txn10000288,jennifer1451@upi,cust103805,35:44.4,14.58,receive,,user7967@upi,success,dev201216,feature_phone,app,0,0,,cust103805
txn10000289,robert3463@upi,cust103644,41:12.9,26.47,merchant_payment,merch1308,user6549@upi,success,dev103644,tablet,app,0,0,,cust103644
txn10000290,tyler5088@upi,cust107871,13:54.2,14.19,send,,user8222@upi,success,dev107871,ios,qr_code,0,0,,cust107871
txn10000291,kevin6699@upi,cust101357,08:03.5,39.67,send,,user7583@upi,success,dev101357,android,app,0,0,,cust101357
txn10000292,william7554@upi,cust106277,00:56.8,36.97,receive,,user6862@upi,success,dev106277,ios,qr_code,0,0,,cust106277
txn10000293,curtis9647@upi,cust100111,22:24.5,30.72,receive,,user3764@upi,success,dev100111,android,qr_code,0,0,,cust100111
txn10000294,lisa8067@upi,cust105418,49:20.8,17.28,receive,,user8756@upi,success,dev105418,feature_phone,qr_code,0,0,,cust105418
txn10000295,karen5147@upi,cust103741,27:33.5,16.21,receive,,user1809@upi,success,dev103741,ios,app,0,0,,cust103741
txn10000296,brian4020@upi,cust107352,29:48.6,70.27,merchant_payment,merch1492,user4500@upi,success,dev107352,android,app,0,0,,cust107352
txn10000297,david5392@upi,cust102802,27:31.2,165.13,send,,user1834@upi,success,dev102802,feature_phone,qr_code,0,0,,cust102802
txn10000298,anthony2263@upi,cust102871,43:53.0,13.68,send,,user2622@upi,success,dev102871,tablet,qr_code,0,0,,cust102871
txn10000299,donna1448@upi,cust101618,17:29.2,43.19,merchant_payment,merch1492,user4414@upi,success,dev101618,ios,app,0,0,,cust101618
txn10000300,daniel7794@upi,cust102884,02:58.3,49.28,merchant_payment,merch1321,user5213@upi,success,dev102884,android,app,0,0,,cust102884
txn10000301,michael5256@upi,cust102372,57:55.5,137.06,send,,user5053@upi,success,dev102372,ios,app,0,0,,cust102372
txn10000302,vicki6490@upi,cust100277,17:57.6,42.26,receive,,user2632@upi,success,dev100277,tablet,app,0,0,,cust100277
txn10000303,jocelyn9340@upi,cust108678,00:57.8,19.43,receive,,user1378@upi,success,dev108678,android,qr_code,0,0,,cust108678
txn10000304,wendy6613@upi,cust106126,02:54.6,13.3,receive,,user1268@upi,success,dev106126,android,app,0,0,,cust106126
txn10000305,brett2519@upi,cust102397,30:36.7,35.73,send,,user5438@upi,success,dev102397,android,app,0,0,,cust102397
txn10000306,christopher5149@upi,cust104168,45:50.6,62.8,merchant_payment,merch1418,user5971@upi,success,dev104168,android,app,0,0,,cust104168
txn10000307,stacy2417@upi,cust102576,42:21.6,33.73,send,,user4777@upi,success,dev200555,android,app,0,0,,cust102576
txn10000308,edward5170@upi,cust104048,11:23.2,36.72,send,,user6150@upi,success,dev104048,ios,app,0,0,,cust104048
txn10000309,rebecca7109@upi,cust103884,28:44.6,85.69,send,,user9774@upi,success,dev103884,android,qr_code,0,0,,cust103884
txn10000310,nancy8218@upi,cust107904,17:01.8,23.02,receive,,user3439@upi,success,dev107904,android,qr_code,0,0,,cust107904
txn10000311,michelle2109@upi,cust101680,00:44.1,50.1,receive,,user8385@upi,success,dev101680,ios,qr_code,0,0,,cust101680
txn10000312,dale1361@upi,cust109735,51:44.8,5.7,send,,user6456@upi,success,dev109735,feature_phone,app,0,0,,cust109735
txn10000313,kevin8092@upi,cust105414,31:02.8,80.74,merchant_payment,merch1022,user9947@upi,success,dev105414,android,app,0,0,,cust105414
txn10000314,david3829@upi,cust107863,48:12.8,37.36,send,,user6338@upi,success,dev107863,android,app,0,0,,cust107863
txn10000315,courtney3410@upi,cust108020,08:07.5,27.15,merchant_payment,merch1051,user1901@upi,success,dev201501,tablet,qr_code,0,0,,cust108020
txn10000316,kimberly9892@upi,cust101804,15:06.4,29.51,merchant_payment,merch1148,user1914@upi,success,dev101804,ios,intent,0,0,,cust101804
txn10000317,marissa4444@upi,cust101803,47:21.8,42.37,send,,user8199@upi,success,dev101803,ios,qr_code,0,0,,cust101803
txn10000318,amanda6183@upi,cust103729,43:31.8,34.12,receive,,user4153@upi,success,dev103729,tablet,intent,0,0,,cust103729
txn10000319,rachael8438@upi,cust105065,42:05.8,81.67,send,,user4677@upi,success,dev105065,tablet,qr_code,0,0,,cust105065
txn10000320,katherine2455@upi,cust109836,17:47.8,16,send,,user2172@upi,success,dev109836,ios,intent,0,0,,cust109836
txn10000321,elizabeth1783@upi,cust107547,01:12.6,61.16,merchant_payment,merch1424,user7426@upi,success,dev107547,feature_phone,qr_code,0,0,,cust107547
txn10000322,richard4923@upi,cust109588,23:04.3,23.33,send,,user6391@upi,success,dev109588,tablet,app,0,0,,cust109588
txn10000323,taylor6216@upi,cust102229,51:58.7,10.2,send,,user6040@upi,success,dev102229,ios,intent,0,0,,cust102229
txn10000324,mr.5823@upi,cust101068,06:52.3,36.15,merchant_payment,merch1395,user2206@upi,success,dev101068,android,intent,0,0,,cust101068
txn10000325,susan2276@upi,cust102534,08:34.7,32.28,receive,,user6824@upi,success,dev102534,feature_phone,app,0,0,,cust102534
txn10000326,devon2213@upi,cust104811,23:39.6,31.71,merchant_payment,merch1288,user1283@upi,success,dev104811,feature_phone,qr_code,0,0,,cust104811
txn10000327,zachary5139@upi,cust106990,39:57.6,96.24,receive,,user3080@upi,failed,dev106990,ios,app,0,0,account_blocked,cust106990
txn10000328,kimberly6140@upi,cust106757,19:52.0,34.11,receive,,user2717@upi,success,dev106757,ios,intent,0,0,,cust106757
txn10000329,tyler6776@upi,cust109220,07:22.3,53.3,receive,,user1802@upi,success,dev109220,tablet,qr_code,0,0,,cust109220
txn10000330,william8436@upi,cust102580,26:13.7,25.98,receive,,user3627@upi,success,dev102580,android,app,0,0,,cust102580
txn10000331,david1670@upi,cust103542,12:10.2,102.87,receive,,user5200@upi,success,dev103542,android,intent,0,0,,cust103542
txn10000332,mr.2013@upi,cust107734,50:06.8,22.55,send,,user2690@upi,success,dev107734,tablet,intent,0,0,,cust107734
txn10000333,lisa1267@upi,cust102337,55:04.4,64.55,merchant_payment,merch1103,user8033@upi,success,dev102337,tablet,qr_code,0,0,,cust102337
txn10000334,ashley7073@upi,cust109095,55:54.1,25.11,merchant_payment,merch1221,user4835@upi,success,dev109095,android,app,0,0,,cust109095
txn10000335,brian5241@upi,cust107365,26:49.1,43.23,bill_pay,merch1231,user2507@upi,success,dev107365,android,app,0,0,,cust107365
txn10000336,thomas7608@upi,cust109284,41:51.6,23.83,send,,user1470@upi,success,dev109284,ios,intent,0,0,,cust109284
txn10000337,gary4355@upi,cust103760,59:27.0,30.17,merchant_payment,merch1326,user2863@upi,success,dev103760,ios,qr_code,0,0,,cust103760
txn10000338,bridget7409@upi,cust109499,56:05.7,43.12,bill_pay,merch1310,user2666@upi,success,dev109499,feature_phone,qr_code,0,0,,cust109499
txn10000339,michael6441@upi,cust106977,35:48.2,12.41,merchant_payment,merch1221,user2790@upi,success,dev106977,android,qr_code,0,0,,cust106977
txn10000340,austin4712@upi,cust107794,08:34.4,22.74,merchant_payment,merch1428,user2870@upi,success,dev107794,feature_phone,qr_code,0,0,,cust107794
txn10000341,kathleen4959@upi,cust109342,58:42.5,32.6,send,,user3129@upi,success,dev109342,android,intent,0,0,,cust109342
txn10000342,gregory6740@upi,cust106920,48:13.8,68.83,send,,user4023@upi,success,dev106920,feature_phone,app,0,0,,cust106920
txn10000343,kerry9805@upi,cust105287,52:49.5,34.5,send,,user2982@upi,success,dev200971,ios,qr_code,0,0,,cust105287
txn10000344,jason2013@upi,cust105273,26:36.1,37.62,send,,user5143@upi,success,dev105273,tablet,qr_code,0,0,,cust105273
txn10000345,cynthia6518@upi,cust108881,14:50.4,96.79,send,,user8719@upi,success,dev108881,feature_phone,app,0,0,,cust108881
txn10000346,eric1463@upi,cust104265,27:34.9,34.16,merchant_payment,merch1465,user1478@upi,success,dev104265,tablet,intent,0,0,,cust104265
txn10000347,john4936@upi,cust105748,55:04.1,20.2,merchant_payment,merch1421,user3161@upi,success,dev200940,android,intent,0,0,,cust105748
txn10000348,laura6119@upi,cust102288,31:25.1,14,receive,,user9748@upi,success,dev102288,tablet,qr_code,0,0,,cust102288
txn10000349,michelle9059@upi,cust105787,20:31.7,33.23,receive,,user6133@upi,success,dev105787,tablet,qr_code,0,0,,cust105787
txn10000350,kimberly3565@upi,cust107046,17:36.5,28.58,send,,user4802@upi,success,dev107046,feature_phone,app,0,0,,cust107046
